acl_id,title,abstract,year,A,B,C,D,E,F,G,raw_response,input_tokens,output_tokens,total_tokens
W19-6627,Post-editese: an Exacerbated Translationese,"Post-editing (PE) machine translation (MT) is widely used for dissemination because it leads to higher productivity than human translation from scratch (HT). In addition, PE translations are found to be of equal or better quality than HTs. However, most such studies measure quality solely as the number of errors. We conduct a set of computational analyses in which we compare PE against HT on three different datasets that cover five translation directions with measures that address different translation universals and laws of translation: simplification, normalisation and interference. We find out that PEs are simpler and more normalised and have a higher degree of interference from the source language than HTs.",2019,False,False,False,False,True,True,False,"E,F",251,2,253
W19-8715,Exploring Adequacy Errors in Neural Machine Translation with the Help of Cross-Language Aligned Word Embeddings,"Neural machine translation (NMT) was shown to produce more fluent output than phrase-based statistical (PBMT) and rulebased machine translation (RBMT). However, improved fluency makes it more difficult for post editors to identify and correct adequacy errors, because unlike RBMT and SMT, in NMT adequacy errors are frequently not anticipated by fluency errors. Omissions and additions of content in otherwise flawlessly fluent NMT output are the most prominent types of such adequacy errors, which can only be detected with reference to source texts. This contribution explores the degree of semantic similarity between source texts, NMT output and post edited output. In this way, computational semantic similarity scores (cosine similarity) are related to human quality judgments. The analyses are based on publicly available NMT post editing data annotated for errors in three language pairs (EN-DE, EN-LV, EN-HR) with the Multidimensional Quality Metrics (MQM). Methodologically, this contribution tests whether crosslanguage aligned word embeddings as the sole source of semantic information mirrors human error annotation.",2019,False,False,False,False,True,True,False,"E, F",333,3,336
W19-4617,Translating Between Morphologically Rich Languages: An {A}rabic-to-{T}urkish Machine Translation System,"This paper introduces the work on building a machine translation system for Arabic-to-Turkish in the news domain. Our work includes collecting parallel datasets in several ways for a new and low-resource language pair, building baseline systems with state-ofthe-art architectures and developing language specific algorithms for better translation. Parallel datasets are mainly collected three different ways; i) translating Arabic texts into Turkish by professional translators, ii) exploiting the web for open-source Arabic-Turkish parallel texts, iii) using back-translation. We performed preliminary experiments for Arabicto-Turkish machine translation with neural (Marian) machine translation tools with a novel morphologically motivated vocabulary reduction method.",2019,True,False,True,False,False,False,False,"A, C",250,3,253
P19-1312,Unsupervised Joint Training of Bilingual Word Embeddings,"State-of-the-art methods for unsupervised bilingual word embeddings (BWE) train a mapping function that maps pre-trained monolingual word embeddings into a bilingual space. Despite its remarkable results, unsupervised mapping is also well-known to be limited by the dissimilarity between the original word embedding spaces to be mapped. In this work, we propose a new approach that trains unsupervised BWE jointly on synthetic parallel data generated through unsupervised machine translation. We demonstrate that existing algorithms that jointly train BWE are very robust to noisy training data and show that unsupervised BWE jointly trained significantly outperform unsupervised mapped BWE in several cross-lingual NLP tasks.",2019,False,True,False,True,False,False,False,"B, D",256,3,259
D19-1573,Hint-Based Training for Non-Autoregressive Machine Translation,"Due to the unparallelizable nature of the autoregressive factorization, AutoRegressive Translation (ART) models have to generate tokens sequentially during decoding and thus suffer from high inference latency. Non-AutoRegressive Translation (NART) models were proposed to reduce the inference time, but could only achieve inferior translation accuracy. In this paper, we proposed a novel approach to leveraging the hints from hidden states and word alignments to help the training of NART models. The results achieve significant improvement over previous NART models for the WMT14 En-De and De-En datasets and are even comparable to a strong LSTMbased ART baseline but one order of magnitude faster in inference.",2019,False,True,False,True,False,False,False,"B, D",254,3,257
2019.iwslt-1.15,How Transformer Revitalizes Character-based Neural Machine Translation: An Investigation on {J}apanese-{V}ietnamese Translation Systems,"While translating between East Asian languages, many works have discovered clear advantages of using characters as the translation unit. Unfortunately, traditional recurrent neural machine translation systems hinder the practical usage of those character-based systems due to their architectural limitations. They are unfavorable in handling extremely long sequences as well as highly restricted in parallelizing the computations. In this paper, we demonstrate that the new transformer architecture can perform character-based translation better than the recurrent one. We conduct experiments on a low-resource language pair: Japanese-Vietnamese. Our models considerably outperform the state-of-the-art systems which employ word-based recurrent architectures.",2019,False,True,False,False,False,False,True,"B, G",235,3,238
D19-1637,Generating Classical {C}hinese Poems from Vernacular {C}hinese,"Classical Chinese poetry is a jewel in the treasure house of Chinese culture. Previous poem generation models only allow users to employ keywords to interfere the meaning of generated poems, leaving the dominion of generation to the model. In this paper, we propose a novel task of generating classical Chinese poems from vernacular, which allows users to have more control over the semantic of generated poems. We adapt the approach of unsupervised machine translation (UMT) to our task. We use segmentation-based padding and reinforcement learning to address undertranslation and over-translation respectively. According to experiments, our approach significantly improve the perplexity and BLEU compared with typical UMT models. Furthermore, we explored guidelines on how to write the input vernacular to generate better poems. Human evaluation showed our approach can generate high-quality poems which are comparable to amateur poems.",2019,True,False,False,True,False,False,False,"A, D",285,3,288
W19-7008,Predicting Cognitive Effort in Translation Production,"In view of the ""predictive turn"" in Translation Studies (Schaeffer et al., 2019) , there has been increasing interest in investigating particular features of the text which can predict translation efficiency and the cognitive load of translating and post-editing. However, hypotheses of such kinds have often been on the basis of descriptive means in lack of rigorous statistical test on a large scale. In this regard, this paper seeks to empirically study the cognitive effort of translating and Machine Translation (MT) postediting in relation to different predictor variables including word frequency, word translation entropy, and syntactic choice entropy, making use of a large dataset from the CRITT Translation Process Research Database (CRITT TPR-DB, see Carl et al., 2016) which incorporates multiple languages and translation production modes. Cognitive effort is measured by eye-movement behavioural data, assuming that an increase in the number or duration of eye fixations on particular words or lexical items of the text indicates an extra processing cost in producing the translation of the corresponding items. These measures of cognitive effort are statistically correlated with frequency and entropy values of the Source Text words, followed by a qualitative analysis of the instances where these variables tend to cause increased processing effort in the translating and postediting process. With a particular focus on ambiguity resolution and the influence of formulaic expressions, the qualitative analysis intends to explain whether and how the resolution of the competition between different interpretations of a potentially",2019,False,False,False,False,True,True,False,"E, F",407,3,410
D19-1139,Recurrent Positional Embedding for Neural Machine Translation,"In the Transformer network architecture, positional embeddings are used to encode order dependencies into the input representation. However, this input representation only involves static order dependencies based on discrete numerical information, that is, are independent of word content. To address this issue, this work proposes a recurrent positional embedding approach based on word vector. In this approach, these recurrent positional embeddings are learned by a recurrent neural network, encoding word content-based order dependencies into the input representation. They are then integrated into the existing multi-head selfattention model as independent heads or part of each head. The experimental results revealed that the proposed approach improved translation performance over that of the stateof-the-art Transformer baseline in WMT'14 English-to-German and NIST Chinese-to-English translation tasks.",2019,False,True,True,False,False,False,False,"B, C",267,3,270
N19-1387,Addressing word-order Divergence in Multilingual Neural Machine Translation for extremely Low Resource Languages,"Transfer learning approaches for Neural Machine Translation (NMT) trains a NMT model on an assisting language-target language pair (parent model) which is later fine-tuned for the source language-target language pair of interest (child model), with the target language being the same. In many cases, the assisting language has a different word order from the source language. We show that divergent word order adversely limits the benefits from transfer learning when little to no parallel corpus between the source and target language is available. To bridge this divergence, we propose to pre-order the assisting language sentences to match the word order of the source language and train the parent model. Our experiments on many language pairs show that bridging the word order gap leads to major improvements in the translation quality in extremely low-resource scenarios.",2019,False,False,False,True,False,False,True,"D, G",273,3,276
